,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
786,port alfred,za,-36.65949889008637,28.564622270195898,66.99,86,{'all': 35},1.99,scattered clouds
787,ponta do sol,pt,31.494461958901145,-19.54453424826401,60.8,67,{'all': 20},12.75,few clouds
788,pevek,ru,65.3003624141824,170.2254747138592,-22.7,87,{'all': 56},3.74,broken clouds
789,saskylakh,ru,79.38504970690936,110.02158294114973,-14.78,86,{'all': 100},19.35,overcast clouds
790,mataura,pf,-61.02820285138346,-146.15725961488212,69.01,47,{'all': 0},3.0,clear sky
791,mataura,pf,-54.082990062287514,-154.09108268262872,69.01,47,{'all': 0},3.0,clear sky
792,altamont,us,42.42557342860182,-120.6977902840394,36.0,69,{'all': 1},9.17,clear sky
793,busselton,au,-57.8132625563723,96.25268320706941,61.0,60,{'all': 0},7.0,clear sky
794,punta arenas,cl,-72.77097069486022,-98.00752899873247,60.8,36,{'all': 40},27.51,scattered clouds
795,kalemie,cd,-5.665009465706765,28.59934167294835,70.93,82,{'all': 85},2.37,overcast clouds
796,fort saint james,ca,54.610098254084114,-124.55582962190796,23.16,97,{'all': 98},0.98,overcast clouds
797,sao filipe,cv,11.574310531379263,-37.73269324545595,75.0,76,{'all': 90},8.86,overcast clouds
798,hilo,us,25.15573479061004,-139.203992417403,77.0,65,{'all': 90},5.82,moderate rain
799,sao miguel do araguaia,br,-13.575029160646489,-50.95992911900272,76.21,81,{'all': 66},3.2,broken clouds
800,segou,ml,12.76583594626891,-6.717022214547665,72.5,25,{'all': 0},7.92,clear sky
801,kapaa,us,21.358590035638407,-169.09393640714148,80.6,69,{'all': 75},17.22,light rain
802,touros,br,0.961564192854168,-28.002097454363355,77.0,83,{'all': 75},8.05,broken clouds
803,hilo,us,18.759803914988016,-151.50824081669396,77.0,65,{'all': 90},5.82,moderate rain
804,maputo,mz,-26.297272979756926,33.61587372533133,81.0,88,{'all': 20},1.12,few clouds
805,butaritari,ki,6.279157897924608,170.26975744827905,81.68,79,{'all': 45},21.77,scattered clouds
806,souillac,mu,-46.80380468057896,69.25428108804293,73.4,94,{'all': 40},14.07,shower rain
807,port elizabeth,za,-77.5940205482638,32.1071047719397,64.4,77,{'all': 0},10.29,clear sky
808,rungata,ki,3.0866901322613622,179.35413543675008,0.0,0,0,0.0,
809,otane,nz,-41.70637670578646,178.17834783969423,55.0,67,{'all': 81},8.01,broken clouds
810,changping,cn,41.191241389053864,115.9601814111467,32.0,68,{'all': 98},2.24,overcast clouds
811,ribeira grande,pt,31.50927178146531,-38.76079886657024,57.06,72,{'all': 58},16.44,broken clouds
812,tasiilaq,gl,68.86425807514097,-39.67809960821323,26.6,49,{'all': 100},3.36,overcast clouds
813,qaanaaq,gl,88.48877441365427,-86.45287188763491,-6.03,71,{'all': 1},6.35,clear sky
814,san quintin,mx,25.072237690073,-124.59753567902823,61.54,72,{'all': 65},14.07,broken clouds
815,aklavik,ca,73.32160398800575,-140.12301939880908,-0.4,84,{'all': 10},3.36,clear sky
816,rikitea,pf,-69.3887283706251,-136.99100671658996,78.26,80,{'all': 80},13.98,light rain
817,itapaci,br,-14.57393123205494,-49.60758138562205,71.71,86,{'all': 54},2.21,broken clouds
818,kiama,au,-35.47357278376077,152.97775504485426,77.0,84,{'all': 82},1.01,broken clouds
819,souillac,mu,-36.706550024675764,66.03310255980502,73.4,94,{'all': 40},14.07,shower rain
820,katsuura,jp,21.399708982257636,151.2776630682579,48.2,61,{'all': 75},5.82,light rain
821,kapaa,us,27.86960111034973,-156.36106285966747,80.6,69,{'all': 75},17.22,light rain
822,arman,ru,56.20255474732546,147.15500834119186,-17.05,83,{'all': 8},8.55,clear sky
823,lethem,gy,2.150301318114586,-57.23564721209867,80.74,68,{'all': 100},10.56,overcast clouds
824,balkanabat,tm,39.76636128239206,53.078776047518794,37.9,65,{'all': 0},5.39,clear sky
825,georgetown,sh,-16.29439685421744,-21.965637187138785,77.0,94,{'all': 20},4.7,few clouds
826,fort nelson,ca,60.94280746024869,-122.70939926222027,-4.0,83,{'all': 75},3.36,broken clouds
827,yellowknife,ca,89.21691588907206,-102.74649905902807,-0.4,84,{'all': 75},13.87,light snow
828,ushuaia,ar,-68.40822010702873,-42.47172785618902,66.2,20,{'all': 75},26.4,broken clouds
829,baykit,ru,60.73827324062268,95.727420471972,-31.7,78,{'all': 31},1.63,scattered clouds
830,mataura,pf,-71.77112101032712,-158.12673469805694,69.01,47,{'all': 0},3.0,clear sky
831,barrow,us,84.02207299039888,-156.59969661406387,-7.6,76,{'all': 90},8.05,overcast clouds
832,cabo san lucas,mx,5.725426336729121,-122.41974698471081,75.99,41,{'all': 5},9.17,clear sky
833,ushuaia,ar,-78.88887774924339,-19.08177142559828,66.2,20,{'all': 75},26.4,broken clouds
834,hobart,au,-87.8380654562611,130.87637405854824,62.01,50,{'all': 40},8.05,scattered clouds
835,jamestown,sh,-39.19040015195247,-14.131576881746156,33.01,80,{'all': 1},17.65,clear sky
836,hillsborough,gd,12.928636532862855,-62.190728083078184,57.2,71,{'all': 40},6.93,scattered clouds
837,mataura,pf,-29.079173707334462,-145.74394859245493,69.01,47,{'all': 0},3.0,clear sky
838,tiksi,ru,78.15970866347908,125.92995520037444,2.3,91,{'all': 100},15.95,overcast clouds
839,amarante do maranhao,br,-5.217352982520898,-47.04842895157298,73.29,93,{'all': 58},2.59,broken clouds
840,bathsheba,bb,12.848356743504098,-56.01086433163713,78.8,83,{'all': 40},12.75,scattered clouds
841,botwood,ca,48.45071817828402,-55.25470422991243,30.0,82,{'all': 79},6.06,broken clouds
842,mehamn,no,84.92944938881055,29.980098688296582,23.43,89,{'all': 100},26.51,overcast clouds
843,phetchaburi,th,13.046927486949908,100.39008903685274,73.99,99,{'all': 0},2.42,clear sky
844,cidreira,br,-44.390221163689915,-31.77160944105061,73.85,84,{'all': 88},16.58,overcast clouds
845,quatre cocos,mu,-17.248615715525094,65.09822025452169,75.0,94,{'all': 40},14.72,shower rain
846,cooma,au,-37.463699498171415,149.24992421993065,53.6,71,{'all': 90},18.34,overcast clouds
847,sao filipe,cv,13.375504923950412,-29.65914793521266,75.0,76,{'all': 90},8.86,overcast clouds
848,belushya guba,ru,85.82603869189292,46.36418503091793,0.0,0,0,0.0,
849,kapaa,us,40.641147991979224,-162.86076481694454,80.6,69,{'all': 75},17.22,light rain
850,edgewater,us,30.241550448609836,-78.54518995861773,59.0,77,{'all': 1},5.82,clear sky
851,dunedin,nz,-52.0560029888019,179.11418660515514,57.4,60,{'all': 0},14.43,clear sky
852,itoman,jp,26.19299793376462,127.09449403447466,69.8,77,{'all': 75},10.29,broken clouds
853,magdagachi,ru,54.05234009571284,126.08070326357547,-29.18,81,{'all': 46},3.15,scattered clouds
854,saint george,bm,33.87094405125012,-55.61879667783431,48.2,42,{'all': 40},10.29,scattered clouds
855,college,us,69.0709297463674,-147.19039727153597,-5.8,83,{'all': 75},4.18,broken clouds
856,kamenskoye,ru,63.23135719584692,167.0616909431026,0.0,0,0,0.0,
857,iquique,cl,-20.000593811314122,-70.97820398211105,73.4,56,{'all': 0},18.34,clear sky
858,barentsburg,sj,85.95183569201798,1.187600167096154,0.0,0,0,0.0,
859,klaksvik,fo,62.30478336042705,-6.4924511371595806,39.2,80,{'all': 100},44.96,moderate rain
860,hobart,au,-53.98008773039478,150.53133721747488,62.01,50,{'all': 40},8.05,scattered clouds
861,carnarvon,au,-26.794152989276483,113.64132897511256,80.6,78,{'all': 0},8.05,clear sky
862,ushuaia,ar,-77.08547268590695,-29.68852054222627,66.2,20,{'all': 75},26.4,broken clouds
863,bolungarvik,is,67.29931581961091,-27.715614864900857,0.0,0,0,0.0,
864,beyneu,kz,46.26880802865589,54.85772443822353,25.63,93,{'all': 100},9.95,overcast clouds
865,lethem,gy,2.720765585325392,-57.883324706547945,80.74,68,{'all': 100},10.56,overcast clouds
866,bathsheba,bb,14.349952906448873,-58.08881067269187,78.8,83,{'all': 40},12.75,scattered clouds
867,geraldton,au,-33.97680431657499,89.36128229206624,84.2,21,{'all': 0},25.28,clear sky
868,mount gambier,au,-42.40264686361147,136.9267815895211,59.0,51,{'all': 57},16.11,broken clouds
869,puerto ayora,ec,2.3464441160717047,-99.74182762449635,73.0,90,{'all': 78},4.0,broken clouds
870,hollister,us,36.755495816406835,-121.40704489760778,57.99,58,{'all': 1},8.05,clear sky
871,varkaus,fi,62.407359327975584,27.69745886591512,28.0,92,{'all': 90},16.11,overcast clouds
872,hobart,au,-61.04643571437241,141.54707375945654,62.01,50,{'all': 40},8.05,scattered clouds
873,castro,cl,-53.642010441474454,-100.00652416473166,63.19,95,{'all': 31},7.7,scattered clouds
874,boa vista,br,0.8771803929226084,-60.22306103399722,87.8,55,{'all': 40},4.7,heavy intensity rain
875,beringovskiy,ru,53.016793203832094,176.910693522543,19.15,97,{'all': 100},30.58,snow
876,bur gabo,so,-5.191164513526501,46.308742608872095,0.0,0,0,0.0,
877,cape town,za,-70.63659298932832,-13.148279327893754,64.99,68,{'all': 0},14.99,clear sky
878,tasiilaq,gl,59.924271621874624,-38.653316266088524,26.6,49,{'all': 100},3.36,overcast clouds
879,hobart,au,-83.14449444632498,148.3105369767383,62.01,50,{'all': 40},8.05,scattered clouds
880,ampanihy,mg,-26.227290339445613,41.55368354023185,79.61,62,{'all': 22},5.61,few clouds
881,zyryanka,ru,65.40601935016127,152.35399761588516,-29.29,81,{'all': 8},8.12,clear sky
882,constitucion,mx,18.006802417821586,-121.04352961054272,59.58,89,{'all': 10},10.92,clear sky
883,pousat,kh,11.78491182101945,103.78881736288747,0.0,0,0,0.0,
884,ushuaia,ar,-54.097308986338994,-55.56338874093645,66.2,20,{'all': 75},26.4,broken clouds
885,arraial do cabo,br,-57.91133085448118,-18.024542940997506,75.2,88,{'all': 0},11.41,clear sky
886,pauini,br,-8.010022446751842,-67.5821985773435,72.7,98,{'all': 100},0.96,overcast clouds
887,kamenka,ru,71.28936256193101,45.36993911601116,11.62,97,{'all': 46},5.55,scattered clouds
888,sola,vu,-14.90867686202521,171.06843571482833,89.6,75,{'all': 20},7.25,few clouds
889,belushya guba,ru,87.37688981198924,44.13611483437034,0.0,0,0,0.0,
890,punta arenas,cl,-71.67327958202753,-85.34666707836845,60.8,36,{'all': 40},27.51,scattered clouds
891,tuktoyaktuk,ca,89.02187850816706,-132.15633166057538,-7.6,83,{'all': 75},8.05,broken clouds
892,butaritari,ki,10.951596046481521,179.72251507550072,81.68,79,{'all': 45},21.77,scattered clouds
893,rikitea,pf,-35.10505499697477,-114.58480251896636,78.26,80,{'all': 80},13.98,light rain
894,mataura,pf,-64.60360460895738,-149.86945538258541,69.01,47,{'all': 0},3.0,clear sky
895,sokolo,ml,15.17323049246032,-6.28204433912284,73.89,23,{'all': 6},8.95,clear sky
896,qaanaaq,gl,89.23723003200003,-87.92202405477954,-6.03,71,{'all': 1},6.35,clear sky
897,laguna,br,-38.48217208639121,-36.55672214651992,57.2,47,{'all': 1},4.7,clear sky
898,san cristobal,ec,-4.086525532867483,-88.69281399199075,80.6,65,{'all': 20},4.7,few clouds
899,bluff,nz,-76.07519525180665,167.60660433093327,69.01,47,{'all': 0},3.0,clear sky
900,nizhneyansk,ru,79.74980548138859,140.3320516709263,0.0,0,0,0.0,
901,taolanaro,mg,-35.58640249279489,50.76858840238073,0.0,0,0,0.0,
902,barrow,us,84.61524048639603,-161.1962338880245,-7.6,76,{'all': 90},8.05,overcast clouds
903,rikitea,pf,-18.09687933627457,-119.65759928307108,78.26,80,{'all': 80},13.98,light rain
904,rikitea,pf,-44.8089472059154,-115.07329834819707,78.26,80,{'all': 80},13.98,light rain
905,maltahohe,na,-24.94849825922833,16.637393465730142,77.74,19,{'all': 12},15.12,few clouds
906,ushuaia,ar,-84.56148904286043,-72.15700822618274,66.2,20,{'all': 75},26.4,broken clouds
907,upernavik,gl,71.02668393560951,-60.45846815398292,17.1,81,{'all': 100},9.28,overcast clouds
908,caravelas,br,-24.88552890967911,-23.287369955060996,75.22,88,{'all': 0},4.94,clear sky
909,meulaboh,id,0.7242490566297812,93.10483209785413,76.39,87,{'all': 63},3.06,broken clouds
910,lavrentiya,ru,77.08249724588997,-169.71219113638986,8.22,91,{'all': 83},19.98,broken clouds
911,brigham city,us,41.4493505038439,-112.17328871113175,30.99,68,{'all': 1},5.82,clear sky
912,deputatskiy,ru,73.22867320455005,142.28354110268853,-18.06,88,{'all': 100},8.16,overcast clouds
913,nikolskoye,ru,43.13325075950125,173.24801319641955,28.4,86,{'all': 90},11.18,overcast clouds
914,mahajanga,mg,-16.245151448184995,44.01334502495038,77.0,94,{'all': 40},5.82,scattered clouds
915,new norfolk,au,-61.82465397914867,139.31424670428447,62.01,43,{'all': 1},4.0,clear sky
916,marbella,es,36.58883362993481,-5.0504039279559185,45.0,60,{'all': 0},4.7,clear sky
917,namibe,ao,-13.321174285560463,5.640560494625087,71.67,72,{'all': 100},5.08,overcast clouds
918,kapaa,us,18.489286378038763,-167.99399858424303,80.6,69,{'all': 75},17.22,light rain
919,yellowknife,ca,76.59301839730601,-103.14100205276758,-0.4,84,{'all': 75},13.87,light snow
920,chokurdakh,ru,73.46039913983964,147.22467888198213,-32.03,82,{'all': 1},4.56,clear sky
921,jamestown,sh,-12.127201216618978,1.0529317893427685,33.01,80,{'all': 1},17.65,clear sky
922,mitsamiouli,km,-11.407503980601826,42.99692009228207,82.0,76,{'all': 100},10.8,overcast clouds
923,mataura,pf,-85.56010156900338,-155.24892781013665,69.01,47,{'all': 0},3.0,clear sky
924,kapaa,us,17.492896526493308,-173.93293341332085,80.6,69,{'all': 75},17.22,light rain
925,vestmannaeyjar,is,60.71404125257037,-18.88258906981262,36.99,78,{'all': 22},29.97,few clouds
926,torbay,ca,38.68563624624898,-44.616809221598785,37.99,93,{'all': 90},8.05,overcast clouds
927,new norfolk,au,-59.23961863387513,138.83571211402324,62.01,43,{'all': 1},4.0,clear sky
928,plettenberg bay,za,-43.200950214450195,23.134829537156726,62.62,75,{'all': 57},1.45,broken clouds
929,belushya guba,ru,81.94269117330408,46.96447714027018,0.0,0,0,0.0,
930,qaanaaq,gl,88.53711264360564,-82.63280560787793,-6.03,71,{'all': 1},6.35,clear sky
931,georgetown,sh,-2.6743763925594606,-21.03525718806173,77.0,94,{'all': 20},4.7,few clouds
932,puerto ayora,ec,-3.7801796982725295,-114.94845245966006,73.0,90,{'all': 78},4.0,broken clouds
933,lanigan,ca,51.62812764205722,-104.7311011658691,12.2,78,{'all': 40},10.29,scattered clouds
934,mys shmidta,ru,82.76661115123756,-170.51128918766605,0.0,0,0,0.0,
935,bubaque,gw,8.334330504917693,-17.357037691415268,79.9,79,{'all': 13},12.41,few clouds
936,faanui,pf,-6.0394860730831965,-151.907422463,80.58,70,{'all': 100},7.45,overcast clouds
937,mbini,gq,1.5719285830800922,7.625959509363388,78.8,100,{'all': 40},6.11,light rain
938,rikitea,pf,-67.22867451013039,-134.90758379247296,78.26,80,{'all': 80},13.98,light rain
939,la palma,mx,24.925078073939705,-106.95825861832836,62.01,67,{'all': 1},8.05,clear sky
940,kaupanger,no,61.09249607520199,7.2106459467978095,37.0,94,{'all': 100},5.12,overcast clouds
941,killybegs,ie,58.686554332501366,-11.890485267566016,45.0,84,{'all': 95},13.0,light rain
942,mataura,pf,-52.6380789638479,-149.4674397510996,69.01,47,{'all': 0},3.0,clear sky
943,saint-philippe,re,-37.89696820425675,61.18502803830352,77.0,78,{'all': 0},4.7,clear sky
944,taolanaro,mg,-66.04298943670713,62.18990948940964,0.0,0,0,0.0,
945,illoqqortoormiut,gl,85.90129025811578,-8.687846299169582,0.0,0,0,0.0,
946,bredasdorp,za,-69.2928647426384,20.103534323698618,59.0,77,{'all': 73},4.7,broken clouds
947,butaritari,ki,28.9277386951304,171.86086022111553,81.68,79,{'all': 45},21.77,scattered clouds
948,padang,id,-3.117377289935149,95.5929490939666,78.8,69,{'all': 88},4.14,overcast clouds
949,esperance,au,-40.43705326730126,124.63708319883064,60.8,48,{'all': 0},6.93,clear sky
950,mollendo,pe,-18.336349989808443,-72.9092706195754,69.67,78,{'all': 85},5.73,overcast clouds
951,mataura,pf,-88.63565820012279,-165.36102373504949,69.01,47,{'all': 0},3.0,clear sky
952,saint george,bm,35.12740898529075,-57.31564061262811,48.2,42,{'all': 40},10.29,scattered clouds
953,qaanaaq,gl,84.11539338517012,-76.71968055985035,-6.03,71,{'all': 1},6.35,clear sky
954,atasu,kz,47.952479767376566,70.87675962721387,-0.36,68,{'all': 0},2.66,clear sky
955,korla,cn,41.99398727635767,87.63752987430517,19.67,88,{'all': 0},3.44,clear sky
956,altay,cn,48.057450476239076,89.48731921802226,-9.4,65,{'all': 0},2.8,clear sky
957,faanui,pf,-9.312392224464404,-158.18550978582564,80.58,70,{'all': 100},7.45,overcast clouds
958,jamestown,sh,-36.12742957156945,-3.9911371639071747,33.01,80,{'all': 1},17.65,clear sky
959,rikitea,pf,-45.6833305790489,-118.9542394265947,78.26,80,{'all': 80},13.98,light rain
960,thompson,ca,68.71636153883361,-88.403319634951,-18.4,75,{'all': 20},8.05,few clouds
961,cherskiy,ru,67.56938052618037,163.0571445267326,-33.3,84,{'all': 0},1.72,clear sky
962,la union,es,37.11542106259208,-0.5273799746986594,74.57,63,{'all': 64},15.79,broken clouds
963,ushuaia,ar,-60.90072738665769,-67.92403012208604,66.2,20,{'all': 75},26.4,broken clouds
964,vaitupu,wf,6.160631308647164,-179.5503387562,0.0,0,0,0.0,
965,baykit,ru,61.540107477788794,97.50232638984461,-31.7,78,{'all': 31},1.63,scattered clouds
966,mataura,pf,-68.73904073538114,-145.19739880005088,69.01,47,{'all': 0},3.0,clear sky
967,belyy yar,ru,59.28647356221178,86.90567491876747,-25.6,74,{'all': 0},2.75,clear sky
968,albany,au,-83.59014738640329,91.05632778944029,32.0,71,{'all': 81},4.34,broken clouds
969,nikolskoye,ru,39.765254666755936,176.6171472648283,28.4,86,{'all': 90},11.18,overcast clouds
970,nanortalik,gl,53.868208802058284,-37.43564821971028,39.38,82,{'all': 100},18.52,light rain
971,bambous virieux,mu,-26.766766620867973,70.65163403260628,75.0,94,{'all': 40},16.02,shower rain
972,puerto ayora,ec,0.18765772370113165,-103.53475922405077,73.0,90,{'all': 78},4.0,broken clouds
973,ushuaia,ar,-72.00651249250379,-67.86688707851226,66.2,20,{'all': 75},26.4,broken clouds
974,batemans bay,au,-40.031209180615996,155.2295132055362,75.99,76,{'all': 93},5.01,overcast clouds
975,makakilo city,us,9.000950422998905,-164.99921877641265,84.2,54,{'all': 75},10.29,broken clouds
976,lorengau,pg,-2.598946821981411,147.0725952206041,86.07,64,{'all': 99},6.6,overcast clouds
977,mys shmidta,ru,89.43554958326658,-175.00571975348836,0.0,0,0,0.0,
978,ushuaia,ar,-78.58677910180367,-78.87275377605864,66.2,20,{'all': 75},26.4,broken clouds
979,hermanus,za,-86.33365323521606,-1.634874509091055,61.0,84,{'all': 93},12.41,overcast clouds
980,saint anthony,ca,50.85336044144112,-55.13293509916281,24.01,79,{'all': 90},11.41,snow
981,hithadhoo,mv,-7.326971688479881,79.71708790917762,81.91,74,{'all': 17},7.31,few clouds
982,new norfolk,au,-43.38888516146649,145.30746451369225,62.01,43,{'all': 1},4.0,clear sky
983,sofiysk,ru,52.101230707709625,133.16008692564256,0.0,0,0,0.0,
984,hobart,au,-71.33895801768598,137.13507734519163,62.01,50,{'all': 40},8.05,scattered clouds
985,carnarvon,au,-27.11547550918157,112.29203055103814,80.6,78,{'all': 0},8.05,clear sky
986,atuona,pf,-0.09257294579450681,-136.94792221177445,79.03,75,{'all': 7},16.87,clear sky
987,tiksi,ru,81.09949542882227,129.65561131731639,2.3,91,{'all': 100},15.95,overcast clouds
988,yellowknife,ca,73.46045999032341,-107.11627574318423,-0.4,84,{'all': 75},13.87,light snow
989,caravelas,br,-20.807845640902727,-28.2388667351526,75.22,88,{'all': 0},4.94,clear sky
990,puerto ayora,ec,-12.793127050580782,-92.64334528158058,73.0,90,{'all': 78},4.0,broken clouds
991,ruatoria,nz,-34.63874299866487,179.79134891635965,0.0,0,0,0.0,
992,puerto ayora,ec,5.720345187930518,-95.93268764357302,73.0,90,{'all': 78},4.0,broken clouds
