City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1353,plettenberg bay,za,62.62,broken clouds,-42.856098240285796,23.414473552658826,
1354,hermanus,za,61.0,overcast clouds,-84.40209396502355,-3.838585292581097,
1355,hilo,us,77.0,moderate rain,26.115936896859765,-145.83652031233572,
1359,port alfred,za,66.99,scattered clouds,-67.11251020219301,40.611810970527564,
1360,sur,om,66.38,clear sky,17.376523665974194,63.75211235146839,
1361,castro,cl,63.19,scattered clouds,-53.13910695482428,-102.79817120061294,
1362,hasaki,jp,43.0,moderate rain,28.883803652508465,156.23608584870414,
1363,cape town,za,64.99,clear sky,-40.24759183537769,11.941935850189646,
1364,albany,au,32.0,broken clouds,-34.7044363204073,119.48906676853814,
1366,nanortalik,gl,39.38,light rain,50.81708190470338,-39.52369656359781,
1367,busselton,au,61.0,clear sky,-59.572823851608845,93.67181847175064,
1368,dzhalil,ru,8.98,overcast clouds,55.06826101292818,52.658958379938326,
1369,bontang,id,78.62,overcast clouds,1.067376164667417,116.50866022571763,
1370,namatanai,pg,85.71,overcast clouds,-2.35747380870272,153.11350252525523,
1371,ushuaia,ar,66.2,broken clouds,-69.77234091801553,-55.447371860546845,
1372,vaini,to,78.8,moderate rain,-45.25323680860172,-171.5704932117634,
1373,saint-philippe,re,77.0,clear sky,-68.46929222044216,70.94384980682645,
1374,provideniya,ru,19.4,snow,57.825346936969225,-175.7291435972783,
1376,punta arenas,cl,60.8,scattered clouds,-89.03053405981629,-103.47896426007877,
1377,chippewa falls,us,25.0,light snow,45.5447000331157,-91.04542473508872,"Adventures Resort- Bar, grill, and campground"
1378,bamako,ml,77.0,clear sky,12.263744684952627,-7.899325253219623,
1379,nanortalik,gl,39.38,light rain,54.8525508281969,-38.68954072714368,
1380,tessalit,ml,59.92,clear sky,21.661401491661273,1.8831107487736165,
1381,longyearbyen,sj,23.0,light snow,86.89605007006958,18.174692022138306,
1382,saint-philippe,re,77.0,clear sky,-75.60344085961668,74.41746461187519,
1383,jamestown,sh,33.01,clear sky,-37.096822669671205,-18.91088545433911,
1384,yulara,au,73.4,clear sky,-28.26275572876167,126.43459084345051,
1386,arraial do cabo,br,75.2,clear sky,-41.14273803140652,-32.753355479573514,
1387,tabou,ci,78.64,overcast clouds,0.7306998555680267,-5.733876690603787,
1389,beringovskiy,ru,19.15,snow,56.080562478373565,179.88492973906705,
1390,port alfred,za,66.99,scattered clouds,-73.57322997922503,40.092810722070816,
1391,itarema,br,79.68,scattered clouds,5.7559194137989165,-35.994611142846544,
1392,nikolskoye,ru,28.4,overcast clouds,54.09852263293087,165.27203225722428,
1393,isangel,vu,81.37,broken clouds,-21.908660718225192,170.68407593409597,
1395,burns lake,ca,26.6,overcast clouds,53.2369509981604,-126.24899102254845,
1396,san-pedro,ci,78.42,broken clouds,3.051834377991716,-5.943497374555826,
1397,hamilton,bm,48.99,clear sky,31.66073556727532,-70.08198644846529,
1398,bredasdorp,za,59.0,broken clouds,-55.72453298170028,19.65395807556596,
1400,upernavik,gl,17.1,overcast clouds,77.78472503114557,-51.255596074421604,
1401,esperance,au,60.8,clear sky,-32.3391257527766,123.5826861447831,Balladonia Hotel Motel
1402,port elizabeth,za,64.4,clear sky,-67.27444588977815,29.56485388218839,
1403,esperance,au,60.8,clear sky,-41.407948191228186,124.23197735380518,
1406,butaritari,ki,81.68,scattered clouds,20.640355409340415,175.0695742561635,
1409,rikitea,pf,78.26,light rain,-38.58206810315907,-122.71773578738905,
1411,san lorenzo,ar,89.6,clear sky,-28.26727778928495,-57.86917937620392,
1413,pasewalk,de,35.01,overcast clouds,53.357617359121704,14.222362292221923,Ferienwohnung Uckermark Battin
1414,rikitea,pf,78.26,light rain,-74.99785501474494,-120.93453053351247,
1415,codrington,ag,58.3,broken clouds,17.945839328678478,-59.8377114202499,
1417,escanaba,us,25.0,light snow,45.902727036556136,-86.65930174401835,Rock of O'Neil
1418,mataura,pf,69.01,clear sky,-66.79366744847772,-143.29886684524743,
1419,sambava,mg,78.06,light rain,-10.790888782954061,55.045578291245896,
1420,provideniya,ru,19.4,snow,57.64892650154188,-169.83584021665544,
1423,kapaa,us,80.6,light rain,32.85106993009925,-176.19482343562095,
1428,new norfolk,au,62.01,clear sky,-69.9267778861026,127.95822810236388,
1429,tabou,ci,78.64,overcast clouds,-2.3053761221697737,-6.2962473231405935,
1430,bluff,nz,69.01,clear sky,-67.72091024763873,153.88093482663447,
1431,rikitea,pf,78.26,light rain,-58.01519379071761,-127.72656320513336,
1432,los llanos de aridane,es,64.4,scattered clouds,30.80965551877172,-23.79505165941035,
1433,busselton,au,61.0,clear sky,-35.98645504893805,93.38778502789579,
1434,hithadhoo,mv,81.91,few clouds,-9.427026448735207,75.9282492376839,
1435,kaitangata,nz,57.0,clear sky,-56.53871215016345,172.3076673072694,
1436,wausau,us,24.8,light snow,44.99860002815221,-89.5847248030788,
1438,bredasdorp,za,59.0,broken clouds,-79.26372660725278,13.930430433448866,
1439,kapaa,us,80.6,light rain,23.454208929020282,-158.2925567806137,
1440,rikitea,pf,78.26,light rain,-44.47932127262743,-133.55323785868703,
1441,bambous virieux,mu,75.0,shower rain,-29.60767954250236,83.34627397863159,
1443,sao jose da coroa grande,br,77.56,scattered clouds,-10.246160739466648,-32.409377772339155,
1445,ushuaia,ar,66.2,broken clouds,-80.1749912871616,-80.1390295720997,
1446,inirida,co,75.97,scattered clouds,3.483031903199449,-68.83208297738443,
1447,rawson,ar,75.27,overcast clouds,-50.15114272364322,-57.62725521713266,
1448,rikitea,pf,78.26,light rain,-84.70075702711614,-126.21678249390335,
1449,waitati,nz,59.32,clear sky,-46.22878689342795,172.24558342407394,
1451,atuona,pf,79.03,clear sky,-4.4784731474804484,-125.4606019486286,
1452,port elizabeth,za,64.4,clear sky,-88.92865126721617,30.790003650603666,
1453,new norfolk,au,62.01,clear sky,-59.96745921060204,130.0820134160563,
1456,nicoya,cr,84.2,clear sky,8.324257462523887,-86.57074156343883,
1458,hasaki,jp,43.0,moderate rain,29.09305708518982,148.89673958107875,
1459,cururupu,br,78.33,scattered clouds,0.14386170718851898,-44.32173818507242,
1462,nicoya,cr,84.2,clear sky,5.333648248298658,-88.04495024094706,
1463,arraial do cabo,br,75.2,clear sky,-35.376436565955146,-37.258880708505735,
1464,hermanus,za,61.0,overcast clouds,-59.09720480517682,8.960811971671042,
1466,misratah,ly,53.42,clear sky,32.30526184995152,15.292439540123384,
1467,geraldton,au,84.2,clear sky,-29.220479098759817,107.3240255791536,
1468,bluff,nz,69.01,clear sky,-68.22728879736529,170.09631740307157,
1469,goderich,sl,32.0,overcast clouds,5.298091616533461,-18.669029694649748,
1470,akdepe,tm,12.2,clear sky,41.45747788198671,57.139552602261666,
1472,miri,my,75.2,light rain,4.478029182590401,114.12346417951672,
1475,hermanus,za,61.0,overcast clouds,-62.190995546298716,13.145019629044938,
1476,fortuna,us,53.01,clear sky,35.41496133696856,-132.8534237997263,
1478,touho,nc,80.02,scattered clouds,-20.351278277143027,165.75684081691597,
1479,hithadhoo,mv,81.91,few clouds,-9.812544331648038,68.79864272965443,
1480,primorka,ru,31.44,few clouds,47.14063343918503,39.06855377827075,
1482,saldanha,za,59.0,clear sky,-33.78210853080396,12.36209611531634,
1483,badarpur,in,53.58,clear sky,25.32818261868007,92.52765013911974,Forester Pajuh Residential
1484,ko samui,th,80.96,few clouds,9.40732342247104,99.84443134587877,Rabbitat Hostel
1485,rikitea,pf,78.26,light rain,-43.71706826470234,-138.32094470828517,
1488,bluff,nz,69.01,clear sky,-70.05777096262351,173.88165385531846,
1490,ciudad bolivar,ve,81.61,few clouds,7.916267273837186,-64.26919102221802,
1491,kapaa,us,80.6,light rain,22.713883206999025,-164.69281017508078,
1492,kapaa,us,80.6,light rain,29.157197559095067,-174.17606626365912,
1493,shakhovskaya,ru,9.59,clear sky,56.12370872270549,35.30893030309636,
1494,katsuura,jp,48.2,light rain,21.040574057483816,150.18183593419272,
1495,bredasdorp,za,59.0,broken clouds,-84.03706477093505,15.427033782041027,
1496,bubaque,gw,79.9,few clouds,6.264453376193206,-20.364324448472235,
1497,arraial do cabo,br,75.2,clear sky,-34.356695140162785,-35.600764719159216,
1498,vanimo,pg,83.46,light rain,4.977741382033393,143.34904329447647,
1500,saint-philippe,re,77.0,clear sky,-70.30121253933046,74.48519171516232,
1501,ushuaia,ar,66.2,broken clouds,-65.1771260541204,-54.077285084088594,
1503,ahipara,nz,64.27,scattered clouds,-32.31440923536029,167.12064882224252,
1504,san rafael,ar,67.68,moderate rain,-35.082328005624234,-67.67061499038213,
1505,ushuaia,ar,66.2,broken clouds,-73.74516721493472,-69.7086969133185,
1506,port hedland,au,87.8,broken clouds,-17.762137894531087,118.47642265965393,
1508,kapaa,us,80.6,light rain,9.079064097498502,-167.99760117952283,
1509,hithadhoo,mv,81.91,few clouds,-18.122731082587922,83.1035252475493,
1510,kalevala,ru,21.92,light snow,65.45721000014119,31.36216121809977,
1511,laguna,br,57.2,clear sky,-37.78653347633554,-37.52552322627044,
1512,bambous virieux,mu,75.0,shower rain,-24.065439453353296,66.94300236720753,
1513,kralendijk,an,80.6,broken clouds,11.718192023041096,-67.61177145224003,
1514,mapimi,mx,77.0,clear sky,26.58221764727866,-104.3070009657455,
1515,ushuaia,ar,66.2,broken clouds,-68.16527887187684,-53.951432698577,
1516,nanortalik,gl,39.38,light rain,53.422713650917814,-45.26177355750908,
1517,bambous virieux,mu,75.0,shower rain,-31.345177543209,78.7313369407359,
1518,kapaa,us,80.6,light rain,38.85580274371989,-169.98452950915922,
1519,bredasdorp,za,59.0,broken clouds,-59.68788710646342,20.74257529371805,
1520,namibe,ao,71.67,overcast clouds,-12.276995573229087,8.60264149108901,
1521,port elizabeth,za,64.4,clear sky,-65.97897767047476,32.13463949815618,
1522,bredasdorp,za,59.0,broken clouds,-80.8897043523213,20.071654513906484,
1523,vaini,to,78.8,moderate rain,-84.27749969730142,-171.45344917793747,
1524,soyo,ao,77.58,overcast clouds,-7.2154699925169075,10.008305630016698,
1525,georgetown,sh,77.0,few clouds,-16.86059448120503,-19.878737511262102,
1526,russkaya polyana,ru,30.36,scattered clouds,53.568531013388224,73.53545575747151,
1528,eseka,cm,73.62,broken clouds,3.5155719103786183,10.455116300333666,
1529,constitucion,cl,59.58,clear sky,-30.710784380251994,-82.82866265122988,
1530,atuona,pf,79.03,clear sky,-0.7668271794456063,-151.12933434315428,
1531,ushtobe,kz,3.13,clear sky,46.79152234929917,78.6993361216535,
1533,victoria,sc,69.01,clear sky,-5.345953793796138,62.42341323658439,
1534,vaini,to,78.8,moderate rain,-50.74014448816365,-168.23330289726968,
1535,te anau,nz,65.97,clear sky,-42.21601861517035,165.11455570655252,
1536,atuona,pf,79.03,clear sky,-1.3685120616105466,-121.76419953430084,
1537,along,in,45.72,clear sky,28.38514605284148,94.6379452069234,
1539,punta arenas,cl,60.8,scattered clouds,-55.69119598649983,-96.23481884851613,
1540,vaini,to,78.8,moderate rain,-73.84909492944458,-176.28476930003038,
1542,nikolskoye,ru,28.4,overcast clouds,42.61161900642728,171.6682427157658,
1543,cordoba,ar,86.0,few clouds,-31.45560765930062,-64.02345371570922,
1544,slonim,by,29.16,few clouds,52.63241502577589,25.21131274658645,Gostinyy Dvor
1545,ushuaia,ar,66.2,broken clouds,-58.035402971790525,-63.33492258166903,
1546,mataura,pf,69.01,clear sky,-42.85517371973592,-142.85789429944734,
1547,puli,tw,69.01,broken clouds,23.74325615563324,121.04401146854714,
1548,bethel,us,30.0,clear sky,57.19594909148837,-167.49851753582902,
1551,hermanus,za,61.0,overcast clouds,-65.17197645799504,12.095292631862245,
1552,klaksvik,fo,39.2,moderate rain,64.21125410568848,-3.1778637979031936,
1553,bengkulu,id,76.69,moderate rain,-6.001531770985315,101.575874741682,
1554,setermoen,no,23.0,light snow,68.46706576980743,18.167847259739727,RIBO Apartment Riksgränsen
1555,rikitea,pf,78.26,light rain,-34.729245065801805,-138.02190713136423,
1556,arlit,ne,63.91,few clouds,20.30390921960504,6.532132696741388,
1557,maniitsoq,gl,39.74,light rain,62.555370434651365,-55.29249267057615,
1558,hobart,au,62.01,scattered clouds,-75.47126481456405,144.96514431635177,
1559,raudeberg,no,45.0,broken clouds,70.63293570652124,-0.2564896178918218,
1561,ushuaia,ar,66.2,broken clouds,-74.57356649144783,-75.20716308276022,
1562,mahebourg,mu,73.4,shower rain,-46.76908116163339,73.20777105546375,
1563,ushuaia,ar,66.2,broken clouds,-67.7464259983303,-55.46434330530449,
1564,nouadhibou,mr,66.2,scattered clouds,21.98489412637643,-18.30252385606105,
1565,albany,au,32.0,broken clouds,-41.056647569926426,119.44406128267086,
1566,beringovskiy,ru,19.15,snow,58.025408786544645,176.08679882006587,
1567,nuuk,gl,53.6,light rain,66.06552791693451,-49.631719980332726,
1568,puerto ayora,ec,73.0,broken clouds,-5.8405841441688775,-112.07212010597318,
1569,mataura,pf,69.01,clear sky,-59.74496747104826,-141.65445681889508,
1570,butaritari,ki,81.68,scattered clouds,18.500274521447796,167.1999332387051,
1571,hobart,au,62.01,scattered clouds,-81.01183236543541,145.35083777229403,
1572,avarua,ck,78.8,light rain,-32.68677696853781,-163.3856589307785,
1573,elizabeth city,us,39.2,clear sky,34.24829850791133,-73.0174712939555,
1574,port elizabeth,za,64.4,clear sky,-61.480741213322936,31.40090440699161,
1575,coquimbo,cl,66.2,clear sky,-27.16434346257885,-85.4303408942975,
1576,tasiilaq,gl,26.6,overcast clouds,81.5242663042433,-39.04900138191169,
1578,bredasdorp,za,59.0,broken clouds,-79.75483608017751,17.988823638233235,
1579,hermanus,za,61.0,overcast clouds,-81.28303645443215,11.465740504215724,
1580,arlit,ne,63.91,few clouds,18.57669891944418,5.921692228035786,
1583,bluff,nz,69.01,clear sky,-55.22424285976449,170.76328319049125,
1585,comodoro rivadavia,ar,73.4,thunderstorm with light rain,-44.473747840623474,-68.34293135824588,
1586,iqaluit,ca,28.0,light snow,60.8652990299972,-75.10389154412375,
1587,butaritari,ki,81.68,scattered clouds,3.6773295631649865,173.85667863933446,
1588,katsuura,jp,48.2,light rain,31.90163257219311,143.76763004379714,
1591,rutana,bi,58.5,light rain,-3.9595021221765463,30.12851329123601,
1592,tasiilaq,gl,26.6,overcast clouds,62.73015396129095,-32.238814401867124,
1593,cayenne,gf,78.8,clear sky,12.683528420040094,-42.580488212833146,
1595,port alfred,za,66.99,scattered clouds,-80.59900558777865,48.26167829012611,
1596,atuona,pf,79.03,clear sky,-3.5791761967363995,-125.66691073369452,
1597,padang,id,78.8,overcast clouds,-9.345130931595646,88.70558536763274,
1598,vaini,to,78.8,moderate rain,-63.716090065468705,-179.47048147900296,
1599,grammichele,it,46.4,clear sky,37.15720291460024,14.607783546757679,C.da Ramione
1600,sao filipe,cv,75.0,overcast clouds,7.498959764854003,-25.63995715939532,
1602,new norfolk,au,62.01,clear sky,-58.5738987012257,135.15123107246842,
1604,busselton,au,61.0,clear sky,-38.529655657884156,89.7715876946125,
1605,dabola,gn,71.78,broken clouds,10.613695965628363,-10.775326232894573,
1606,jamestown,sh,33.01,clear sky,-44.794945314220335,-14.924929929386295,
1607,tasiilaq,gl,26.6,overcast clouds,89.88120276425049,-37.46248564647619,
1608,ushuaia,ar,66.2,broken clouds,-75.77040629717949,-22.404407452863197,
1609,jamestown,sh,33.01,clear sky,-9.437205659765649,0.3877116160363744,
1610,quelimane,mz,78.8,scattered clouds,-19.145346219488875,38.542255812523386,
1611,vanimo,pg,83.46,light rain,1.5672747065315158,140.36809523830348,
1612,chimichagua,co,75.11,light rain,9.162886699831763,-73.84912223378392,
1614,burnie,au,57.99,clear sky,-41.98343518725813,142.62843999393758,
1616,albany,au,32.0,broken clouds,-73.83907210653288,105.37712980995735,
1617,nikolskoye,ru,28.4,overcast clouds,37.96613454692471,178.73217913018814,
1618,bambous virieux,mu,75.0,shower rain,-27.23869931921937,66.30465300519792,
1619,luderitz,na,66.2,clear sky,-30.00059971094423,4.5211606968251195,
1620,sioux lookout,ca,14.0,light snow,51.914844780227746,-92.84079439194387,
1622,ponta do sol,pt,60.8,few clouds,31.47114000594225,-20.54972191876693,
1623,benjamin aceval,py,89.6,clear sky,-24.47485032079841,-58.17166763593812,
1624,nago,jp,66.2,broken clouds,26.886211904227856,127.75472480566143,
1625,arroyo,us,46.99,broken clouds,16.149481405508205,-65.74256785604314,
1627,bay roberts,ca,37.4,overcast clouds,43.79305034279124,-53.18781529760667,
1628,hilo,us,77.0,moderate rain,20.39032206151552,-154.95656684418609,
1629,jamestown,sh,33.01,clear sky,-13.310900732997286,2.6756390768462555,
1630,wasilla,us,33.8,overcast clouds,61.35054918828219,-149.2989006228853,
1631,torbay,ca,37.99,overcast clouds,32.01878374558813,-47.494011525980866,
1632,atuona,pf,79.03,clear sky,-0.9305277828134167,-125.81646137538307,
1633,hobart,au,62.01,scattered clouds,-72.27330004071626,137.0542862835517,
1634,burnie,au,57.99,clear sky,-40.88004298133768,144.5201688748536,
1635,atuona,pf,79.03,clear sky,-11.675212413679313,-130.03175480527977,
1636,kasongo-lunda,cd,70.3,overcast clouds,-7.217139017441179,17.554566400651865,
1637,kodiak,us,37.4,moderate rain,41.6338495060636,-150.93772393065572,
1641,mataura,pf,69.01,clear sky,-55.20632040626511,-146.03665354232547,
1642,iberia,pe,62.6,clear sky,-11.38807056038062,-71.13328229051001,
1643,lumphat,kh,70.29,overcast clouds,13.3765235924914,107.58828685334677,
1644,balilihan,ph,78.8,heavy intensity rain,9.813240115536905,124.02276935127227,Francis Llego House
1645,ushuaia,ar,66.2,broken clouds,-86.79648089706045,-66.43270028143742,
1646,oytal,kz,17.85,few clouds,42.598469171561646,73.70258350210541,
1647,henties bay,na,63.0,broken clouds,-21.48048255777882,11.417521204940574,
1649,cape town,za,64.99,clear sky,-54.772053620666036,-8.434219235249106,
1650,wanxian,cn,48.51,few clouds,31.279965041551023,108.48776051314844,Guangxiang Hotel
1652,bowen,au,84.2,overcast clouds,-20.194930949609052,147.88718134006362,
1653,vaini,to,78.8,moderate rain,-71.14950792917976,-170.10312519989822,
1654,lata,sb,55.99,light rain,-8.442700446077128,168.15370391938401,
1655,jamestown,sh,33.01,clear sky,-17.196408137658807,-6.3191189086693145,
1657,katobu,id,80.26,light rain,-4.4321980181574805,123.74671402802387,
1658,lebu,cl,61.21,clear sky,-32.471975292388144,-82.99023221913326,
1659,bredasdorp,za,59.0,broken clouds,-83.57753410868051,16.59885607314076,
1660,obo,cf,77.94,broken clouds,4.355584843426418,26.258396232872247,
1661,nanortalik,gl,39.38,light rain,52.901876732947656,-45.277452905789254,
1662,new norfolk,au,62.01,clear sky,-70.64478267463963,132.0334523669298,
1665,hithadhoo,mv,81.91,few clouds,-9.545748550590512,73.24662194079716,
1667,wajid,so,74.01,scattered clouds,3.5820789554112653,43.10882136433418,
1669,saint-leu,re,77.0,clear sky,-22.158401861232637,53.6346095752238,
1670,sabha,ly,44.91,clear sky,27.555027214146943,14.069571733557556,
1671,punta arenas,cl,60.8,scattered clouds,-71.18908291058686,-91.74677752635408,
1673,puerto ayora,ec,73.0,broken clouds,-0.6994022682398534,-109.62025278365394,
1675,lata,sb,55.99,light rain,-7.953024866347491,164.85177376031297,
1676,acapulco,mx,82.4,few clouds,10.77897142297625,-101.74212471851996,
1677,tallahassee,us,53.6,few clouds,29.901921546436657,-84.56671729241134,St James Bay Golf Club
1678,punta arenas,cl,60.8,scattered clouds,-70.83937350878121,-112.75965465061488,
1680,ushuaia,ar,66.2,broken clouds,-64.81977102062964,-64.82375029517281,
1682,eyl,so,75.2,scattered clouds,4.397523364038928,53.87583062335556,
1683,mahebourg,mu,73.4,shower rain,-29.30630091515637,67.22803065893203,
1684,pokhara,np,50.83,few clouds,30.615140647808822,84.99689976063014,
1685,hwange,zw,72.43,overcast clouds,-18.64915844317204,26.160677199028363,Deteema Springs - Machaba Safaris™
1686,tabas,ir,32.0,clear sky,33.13889525669981,55.50035215338914,‌کمپ کویر نوردی مارینا
1687,pangnirtung,ca,17.76,broken clouds,65.25514700801612,-63.86564960658914,
1688,ushuaia,ar,66.2,broken clouds,-82.48771789336038,-30.66142891140984,
1689,visnes,no,43.0,scattered clouds,58.073739523898595,3.429697893847113,
1690,lazaro cardenas,mx,76.75,few clouds,16.438820637361893,-103.10230195938398,
1691,jamestown,sh,33.01,clear sky,-15.792213891029252,-0.7056546372176659,
1692,iracoubo,gf,78.75,broken clouds,11.595022738093936,-51.45814128594344,
1693,carnarvon,au,80.6,clear sky,-24.54691869283109,101.29345588761166,
1694,port macquarie,au,82.99,overcast clouds,-32.57508591228309,162.27480859754004,
1695,nouadhibou,mr,66.2,scattered clouds,22.050985033519538,-17.38752597604891,
1696,gamba,ga,77.61,light rain,-4.924852383681051,7.932612314867037,
1697,chicama,pe,68.0,overcast clouds,-9.572219556517508,-82.49011808987845,
1698,butaritari,ki,81.68,scattered clouds,19.29223389233837,165.12291392022786,
1699,severo-kurilsk,ru,25.12,light snow,50.923323261546095,152.9034834814685,
1700,castro,cl,63.19,scattered clouds,-43.55617677449218,-93.44389527065351,
1701,bredasdorp,za,59.0,broken clouds,-81.42708670078083,17.18882312775175,
1702,cape town,za,64.99,clear sky,-81.41161448001985,-11.581744223080964,
1704,albany,au,32.0,broken clouds,-75.18592546926092,115.76012518785964,
1705,olafsvik,is,33.64,clear sky,63.17554674361181,-29.29542854002707,
1706,morristown,us,39.0,clear sky,36.815248165199975,-83.15634826697607,Cranks Creek Survival Center Bunkhouse
1707,mataura,pf,69.01,clear sky,-89.87327552472156,-160.38609165758967,
1708,castro,cl,63.19,scattered clouds,-48.43966771457485,-89.18600526793165,
1710,riyadh,sa,46.4,clear sky,24.241335089020573,47.72679085616714,
1713,mahebourg,mu,73.4,shower rain,-42.13274505526001,77.03675857379315,
1714,sao filipe,cv,75.0,overcast clouds,6.740608201969857,-27.33931428726921,
1715,punta arenas,cl,60.8,scattered clouds,-87.35800196697569,-123.33791690338364,
1717,albany,au,32.0,broken clouds,-66.45503738986339,118.00684020590471,
1718,puri,in,57.2,mist,19.509145080467487,85.8472135962954,
1719,bluff,nz,69.01,clear sky,-88.44021196785431,176.2662752005393,
1720,iqaluit,ca,28.0,light snow,62.28414461273654,-76.52908083748945,
1723,vaini,to,78.8,moderate rain,-47.5024000669662,-177.57282829821082,
1724,jamestown,sh,33.01,clear sky,-31.522425975843557,-14.738633735863464,
1725,ponta do sol,cv,60.8,few clouds,22.399699864464036,-23.153021683419304,
1727,vaini,to,78.8,moderate rain,-58.30924406012142,-177.84223199267424,
1728,cape coast,gh,79.61,clear sky,1.1253238914354529,0.25042712677915435,
1731,faanui,pf,80.58,overcast clouds,-7.731373240549246,-159.85880482995398,
1732,ushuaia,ar,66.2,broken clouds,-76.67942976184675,-30.75076146269407,
1733,marquette,us,26.01,snow,46.99847150913123,-86.6478338224436,
1736,hamilton,bm,48.99,clear sky,32.09803321113237,-71.02345868343038,
1737,pisco,pe,71.6,broken clouds,-18.16066011444547,-84.56610055528465,
1738,aguimes,es,62.6,clear sky,24.41453196435573,-15.483041489662938,
1739,vao,nc,76.98,scattered clouds,-29.121665439620127,165.59355686671722,
1740,albany,au,32.0,broken clouds,-54.421596739888315,112.66127151721734,
1741,puerto ayora,ec,73.0,broken clouds,-11.454069988280578,-107.46062396914743,
1742,bethel,us,30.0,clear sky,48.395964227591506,-170.08613781864128,
1743,ushuaia,ar,66.2,broken clouds,-58.4569715721331,-59.46177138640916,
1744,rio grande,br,75.0,clear sky,-36.70173534515654,-45.94174557924279,
1745,hermanus,za,61.0,overcast clouds,-42.926951270742435,15.544214803372967,
1746,tecoanapa,mx,79.7,scattered clouds,9.055043000237166,-100.94002452477228,
1749,busselton,au,61.0,clear sky,-33.200253628071124,106.36939020063402,
1750,sao joao da barra,br,75.99,heavy intensity rain,-23.252541972376594,-39.11202997052454,
1752,east london,za,69.98,overcast clouds,-74.72319442254849,56.37845902394525,
1753,puerto ayora,ec,73.0,broken clouds,-4.00834315758817,-111.918173887945,
1754,rikitea,pf,78.26,light rain,-66.29043367528433,-125.23369312770123,
1755,najran,sa,50.0,clear sky,18.000480582007015,48.51360650587014,
1756,kahului,us,87.8,few clouds,23.06149241400641,-155.80915277557096,
1757,ushuaia,ar,66.2,broken clouds,-83.42391104459621,-33.73503661091827,
1758,rio grande,br,75.0,clear sky,-32.63964146202807,-50.65514564094038,
1759,bredasdorp,za,59.0,broken clouds,-86.20998042129862,22.272198124385152,
1760,ihosy,mg,69.26,light rain,-22.793600309780622,45.976290026064746,
1762,talcahuano,cl,62.6,few clouds,-33.72890028247432,-77.85752949948169,
1764,bambous virieux,mu,75.0,shower rain,-27.08360965473613,66.56726448398155,
1765,meulaboh,id,76.39,broken clouds,1.4084226120020047,91.01852573851102,
1766,saint anthony,ca,24.01,snow,56.27789714831207,-57.299311823337746,
1767,husavik,is,30.2,snow,74.6323647038295,-11.389186032329235,
1768,isangel,vu,81.37,broken clouds,-18.205306729746265,178.9285168469422,
1769,boddam,gb,33.8,overcast clouds,57.042024230085424,-0.6126266231393873,
1771,kaitangata,nz,57.0,clear sky,-55.63007057272275,172.7348672903113,
1772,vung tau,vn,76.55,overcast clouds,8.74116097723495,107.65058135263716,
1773,dusseldorf,de,42.01,moderate rain,51.21379665637992,6.796728613250033,Mercure Hotel Duesseldorf City Center
1775,maltahohe,na,77.74,few clouds,-24.13817787813339,16.040369783986257,Die Valle Hikers Hut
1776,ushuaia,ar,66.2,broken clouds,-88.92122457666201,-38.29290240712525,
1777,mwene-ditu,cd,65.01,moderate rain,-7.513183686490392,22.799218462861468,
1778,hambantota,lk,75.7,few clouds,-6.813355932028477,85.1340624474171,
1779,albany,au,32.0,broken clouds,-75.65952142461941,98.7810196445679,
1780,souillac,mu,73.4,shower rain,-53.256521980451325,76.96963189724944,
1781,chicama,pe,68.0,overcast clouds,-13.08764047860896,-89.52329757818501,
1782,butaritari,ki,81.68,scattered clouds,19.226028613535842,173.4726387303207,
1783,kibre mengist,et,50.41,clear sky,5.612368411689137,40.18769860023692,
1784,gambela,et,80.64,broken clouds,8.438396519666966,34.5910081470156,
1785,ponta do sol,pt,60.8,few clouds,34.87848292873292,-17.934976472913302,
1786,new norfolk,au,62.01,clear sky,-63.44504257635824,134.3831607712947,
1787,flinders,au,77.0,overcast clouds,-29.535232148232325,132.01406494674163,
1788,nikolskoye,ru,28.4,overcast clouds,55.303909915288365,172.9255731083157,
1789,herat,af,27.84,clear sky,34.251004826757644,62.27797757169177,
1790,atuona,pf,79.03,clear sky,-8.521762226848463,-135.78881682580683,
1792,olga,ru,13.64,clear sky,41.84174262537754,136.92200316130584,
1793,mataura,pf,69.01,clear sky,-22.096178935255246,-142.2833853520647,
1795,ribeira grande,pt,57.06,broken clouds,26.83598765206723,-41.62048006736408,
1796,sao joao da barra,br,75.99,heavy intensity rain,-32.196243438307484,-23.996954184480227,
1797,xuchang,cn,37.4,mist,34.375353148128305,113.7922211644918,如家快捷宾馆
1798,rikitea,pf,78.26,light rain,-58.01761365942606,-112.62645046359873,
1799,olafsvik,is,33.64,clear sky,57.932429067700426,-29.10915262495592,
1800,rikitea,pf,78.26,light rain,-67.5869434716885,-135.06849916883579,
1804,albany,au,32.0,broken clouds,-86.9821910479036,100.48207231540864,
1805,yenagoa,ng,77.16,broken clouds,2.0695165569889458,4.189461178575752,
1807,vaini,to,78.8,moderate rain,-35.27746078774453,-176.8781536388316,
1808,punta arenas,cl,60.8,scattered clouds,-67.62881194366331,-85.26783311818009,
1809,harper,lr,78.58,overcast clouds,-0.5749612916441315,-11.969288223805973,
1810,arraial do cabo,br,75.2,clear sky,-47.18671816770731,-26.064053757929912,
